,MSRDT_DE,MSRRGN_NM,MSRSTE_NM,PM10,PM25,O3,NO2,CO,SO2
19,20191016,서남권,금천구,26.0,15.0,0.02,0.036,0.5,0.003
20,20191016,서남권,양천구,37.0,17.0,0.02,0.035,0.5,0.004
21,20191016,동남권,강남구,26.0,12.0,0.023,0.046,0.5,0.008
22,20191016,동남권,서초구,23.0,11.0,0.024,0.031,0.4,0.003
23,20191016,동남권,송파구,28.0,15.0,0.018,0.033,0.5,0.003
24,20191016,동남권,강동구,32.0,15.0,0.016,0.028,0.4,0.003
0,20191017,도심권,중구,28.0,17.0,0.016,0.037,0.5,0.003
1,20191017,도심권,종로구,28.0,18.0,0.013,0.036,0.6,0.003
2,20191017,도심권,용산구,21.0,16.0,0.019,0.032,0.4,0.003
3,20191017,서북권,은평구,24.0,14.0,0.024,0.027,0.5,0.004
4,20191017,서북권,서대문구,27.0,11.0,0.022,0.023,0.6,0.004
5,20191017,서북권,마포구,0.0,0.0,0.0,0.0,0.0,0.0
6,20191017,동북권,광진구,31.0,18.0,0.02,0.023,0.6,0.002
7,20191017,동북권,성동구,25.0,14.0,0.023,0.029,0.4,0.003
8,20191017,동북권,중랑구,0.0,0.0,0.0,0.0,0.0,0.0
9,20191017,동북권,동대문구,0.0,0.0,0.0,0.0,0.0,0.0
10,20191017,동북권,성북구,39.0,14.0,0.016,0.035,0.5,0.002
11,20191017,동북권,도봉구,24.0,13.0,0.021,0.022,0.5,0.002
12,20191017,동북권,강북구,37.0,20.0,0.021,0.019,0.4,0.002
13,20191017,동북권,노원구,30.0,20.0,0.013,0.019,0.5,0.004
14,20191017,서남권,강서구,35.0,17.0,0.019,0.033,0.5,0.004
15,20191017,서남권,구로구,24.0,9.0,0.028,0.029,0.3,0.004
16,20191017,서남권,영등포구,26.0,17.0,0.02,0.032,0.4,0.003
17,20191017,서남권,동작구,37.0,20.0,0.014,0.037,0.5,0.003
18,20191017,서남권,관악구,0.0,0.0,0.013,0.027,0.5,0.003
19,20191017,서남권,금천구,27.0,16.0,0.022,0.033,0.5,0.003
20,20191017,서남권,양천구,39.0,20.0,0.018,0.033,0.5,0.004
21,20191017,동남권,강남구,32.0,15.0,0.021,0.055,0.5,0.01
22,20191017,동남권,서초구,26.0,14.0,0.021,0.036,0.4,0.003
23,20191017,동남권,송파구,31.0,17.0,0.019,0.034,0.5,0.002
24,20191017,동남권,강동구,37.0,20.0,0.015,0.031,0.4,0.003
0,20191018,도심권,중구,18.0,10.0,0.014,0.034,0.4,0.003
1,20191018,도심권,종로구,17.0,11.0,0.013,0.029,0.5,0.003
2,20191018,도심권,용산구,10.0,8.0,0.019,0.025,0.3,0.002
3,20191018,서북권,은평구,14.0,9.0,0.024,0.021,0.4,0.004
4,20191018,서북권,서대문구,13.0,3.0,0.029,0.012,0.5,0.003
5,20191018,서북권,마포구,0.0,0.0,0.0,0.0,0.0,0.0
6,20191018,동북권,광진구,16.0,11.0,0.022,0.018,0.6,0.002
7,20191018,동북권,성동구,15.0,9.0,0.02,0.024,0.3,0.004
8,20191018,동북권,중랑구,0.0,0.0,0.0,0.0,0.0,0.0
9,20191018,동북권,동대문구,0.0,0.0,0.0,0.0,0.0,0.0
10,20191018,동북권,성북구,26.0,9.0,0.013,0.032,0.5,0.002
11,20191018,동북권,도봉구,13.0,8.0,0.018,0.021,0.4,0.002
12,20191018,동북권,강북구,19.0,10.0,0.017,0.018,0.4,0.002
13,20191018,동북권,노원구,18.0,13.0,0.016,0.013,0.4,0.004
14,20191018,서남권,강서구,20.0,10.0,0.016,0.031,0.4,0.003
15,20191018,서남권,구로구,14.0,3.0,0.024,0.026,0.3,0.003
16,20191018,서남권,영등포구,14.0,10.0,0.02,0.026,0.3,0.002
17,20191018,서남권,동작구,31.0,10.0,0.015,0.03,0.4,0.003
18,20191018,서남권,관악구,0.0,0.0,0.01,0.024,0.5,0.003
19,20191018,서남권,금천구,15.0,9.0,0.024,0.024,0.4,0.003
20,20191018,서남권,양천구,22.0,11.0,0.031,0.025,0.4,0.005
21,20191018,동남권,강남구,19.0,9.0,0.019,0.043,0.4,0.011
22,20191018,동남권,서초구,14.0,7.0,0.022,0.029,0.3,0.003
23,20191018,동남권,송파구,18.0,9.0,0.017,0.028,0.4,0.002
24,20191018,동남권,강동구,23.0,11.0,0.016,0.024,0.4,0.003
0,20191019,도심권,중구,18.0,10.0,0.027,0.025,0.4,0.003
1,20191019,도심권,종로구,20.0,11.0,0.02,0.024,0.4,0.003
2,20191019,도심권,용산구,13.0,8.0,0.025,0.024,0.3,0.003
3,20191019,서북권,은평구,19.0,11.0,0.031,0.018,0.4,0.004
4,20191019,서북권,서대문구,20.0,6.0,0.031,0.013,0.5,0.003
5,20191019,서북권,마포구,0.0,0.0,0.0,0.0,0.0,0.0
6,20191019,동북권,광진구,21.0,12.0,0.028,0.016,0.6,0.002
7,20191019,동북권,성동구,19.0,10.0,0.026,0.025,0.3,0.003
8,20191019,동북권,중랑구,0.0,0.0,0.0,0.0,0.0,0.0
9,20191019,동북권,동대문구,0.0,0.0,0.0,0.0,0.0,0.0
10,20191019,동북권,성북구,30.0,9.0,0.023,0.025,0.4,0.002
11,20191019,동북권,도봉구,16.0,7.0,0.025,0.018,0.4,0.002
12,20191019,동북권,강북구,22.0,10.0,0.025,0.013,0.3,0.002
13,20191019,동북권,노원구,18.0,11.0,0.02,0.012,0.4,0.004
14,20191019,서남권,강서구,26.0,12.0,0.025,0.024,0.4,0.004
15,20191019,서남권,구로구,16.0,4.0,0.036,0.02,0.3,0.003
16,20191019,서남권,영등포구,22.0,13.0,0.026,0.026,0.3,0.002
17,20191019,서남권,동작구,23.0,12.0,0.019,0.028,0.4,0.003
18,20191019,서남권,관악구,0.0,0.0,0.014,0.019,0.4,0.003
19,20191019,서남권,금천구,20.0,11.0,0.027,0.027,0.4,0.003
20,20191019,서남권,양천구,28.0,12.0,0.035,0.026,0.4,0.007
21,20191019,동남권,강남구,22.0,10.0,0.03,0.039,0.5,0.011
22,20191019,동남권,서초구,17.0,8.0,0.03,0.025,0.3,0.003
23,20191019,동남권,송파구,22.0,11.0,0.022,0.03,0.5,0.002
24,20191019,동남권,강동구,22.0,10.0,0.023,0.023,0.4,0.002
0,20191020,도심권,중구,34.0,22.0,0.023,0.03,0.5,0.003
1,20191020,도심권,종로구,33.0,21.0,0.018,0.028,0.5,0.003
2,20191020,도심권,용산구,28.0,22.0,0.021,0.03,0.5,0.003
3,20191020,서북권,은평구,35.0,25.0,0.03,0.02,0.6,0.004
4,20191020,서북권,서대문구,39.0,20.0,0.026,0.021,0.8,0.004
5,20191020,서북권,마포구,0.0,0.0,0.0,0.0,0.0,0.0
6,20191020,동북권,광진구,40.0,28.0,0.018,0.024,0.8,0.002
7,20191020,동북권,성동구,31.0,20.0,0.024,0.03,0.5,0.003
8,20191020,동북권,중랑구,0.0,0.0,0.0,0.0,0.0,0.0
9,20191020,동북권,동대문구,0.0,0.0,0.0,0.0,0.0,0.0
10,20191020,동북권,성북구,45.0,21.0,0.02,0.029,0.6,0.002
11,20191020,동북권,도봉구,33.0,21.0,0.026,0.018,0.5,0.002
12,20191020,동북권,강북구,43.0,25.0,0.021,0.017,0.5,0.002
13,20191020,동북권,노원구,30.0,22.0,0.018,0.015,0.5,0.004
14,20191020,서남권,강서구,46.0,29.0,0.023,0.031,0.6,0.005
15,20191020,서남권,구로구,33.0,19.0,0.03,0.028,0.4,0.004
16,20191020,서남권,영등포구,36.0,26.0,0.024,0.032,0.5,0.003
17,20191020,서남권,동작구,40.0,26.0,0.021,0.027,0.5,0.003
18,20191020,서남권,관악구,0.0,0.0,0.02,0.021,0.6,0.003
19,20191020,서남권,금천구,35.0,23.0,0.027,0.028,0.6,0.003
20,20191020,서남권,양천구,48.0,29.0,0.03,0.034,0.6,0.008
21,20191020,동남권,강남구,37.0,21.0,0.03,0.047,0.6,0.011
22,20191020,동남권,서초구,37.0,20.0,0.026,0.029,0.4,0.003
23,20191020,동남권,송파구,35.0,25.0,0.022,0.031,0.5,0.003
24,20191020,동남권,강동구,42.0,24.0,0.017,0.027,0.5,0.003
0,20191021,도심권,중구,37.0,25.0,0.02,0.044,0.7,0.003
1,20191021,도심권,종로구,39.0,26.0,0.016,0.04,0.7,0.003
2,20191021,도심권,용산구,31.0,26.0,0.019,0.038,0.6,0.003
3,20191021,서북권,은평구,39.0,26.0,0.025,0.034,0.7,0.004
4,20191021,서북권,서대문구,42.0,22.0,0.024,0.03,0.8,0.004
5,20191021,서북권,마포구,0.0,0.0,0.029,0.048,0.6,0.002
6,20191021,동북권,광진구,39.0,22.0,0.02,0.029,0.8,0.002
7,20191021,동북권,성동구,35.0,20.0,0.02,0.04,0.5,0.004
8,20191021,동북권,중랑구,0.0,0.0,0.0,0.0,0.0,0.0
9,20191021,동북권,동대문구,0.0,0.0,0.0,0.0,0.0,0.0
10,20191021,동북권,성북구,52.0,21.0,0.019,0.038,0.6,0.002
11,20191021,동북권,도봉구,35.0,22.0,0.025,0.026,0.6,0.003
12,20191021,동북권,강북구,47.0,29.0,0.025,0.02,0.5,0.002
13,20191021,동북권,노원구,38.0,27.0,0.015,0.023,0.6,0.004
14,20191021,서남권,강서구,56.0,29.0,0.02,0.04,0.7,0.006
15,20191021,서남권,구로구,30.0,18.0,0.027,0.039,0.4,0.004
16,20191021,서남권,영등포구,41.0,29.0,0.017,0.046,0.6,0.003
17,20191021,서남권,동작구,42.0,27.0,0.015,0.041,0.6,0.003
18,20191021,서남권,관악구,0.0,0.0,0.023,0.031,0.7,0.003
19,20191021,서남권,금천구,36.0,23.0,0.018,0.039,0.6,0.003
20,20191021,서남권,양천구,54.0,31.0,0.027,0.045,0.7,0.007
21,20191021,동남권,강남구,39.0,21.0,0.027,0.061,0.7,0.011
22,20191021,동남권,서초구,39.0,20.0,0.021,0.044,0.5,0.003
23,20191021,동남권,송파구,36.0,22.0,0.021,0.04,0.7,0.003
24,20191021,동남권,강동구,42.0,25.0,0.016,0.034,0.6,0.003
0,20191022,도심권,중구,35.0,24.0,0.021,0.041,0.6,0.003
1,20191022,도심권,종로구,39.0,26.0,0.016,0.04,0.7,0.003
2,20191022,도심권,용산구,30.0,24.0,0.018,0.038,0.5,0.003
3,20191022,서북권,은평구,34.0,22.0,0.03,0.029,0.7,0.004
4,20191022,서북권,서대문구,33.0,18.0,0.033,0.022,0.7,0.003
5,20191022,서북권,마포구,51.0,35.0,0.027,0.041,0.5,0.002
6,20191022,동북권,광진구,34.0,22.0,0.021,0.025,0.8,0.002
7,20191022,동북권,성동구,32.0,19.0,0.022,0.037,0.5,0.004
8,20191022,동북권,중랑구,0.0,0.0,0.0,0.0,0.0,0.0
9,20191022,동북권,동대문구,0.0,0.0,0.0,0.0,0.0,0.0
10,20191022,동북권,성북구,52.0,22.0,0.016,0.042,0.7,0.002
11,20191022,동북권,도봉구,36.0,24.0,0.02,0.03,0.6,0.003
12,20191022,동북권,강북구,47.0,30.0,0.022,0.024,0.5,0.002
13,20191022,동북권,노원구,40.0,29.0,0.014,0.022,0.6,0.004
14,20191022,서남권,강서구,50.0,30.0,0.018,0.043,0.7,0.006
15,20191022,서남권,구로구,31.0,17.0,0.025,0.039,0.4,0.004
16,20191022,서남권,영등포구,35.0,24.0,0.019,0.042,0.5,0.002
17,20191022,서남권,동작구,43.0,28.0,0.013,0.045,0.6,0.003
18,20191022,서남권,관악구,52.0,34.0,0.012,0.033,0.7,0.004
19,20191022,서남권,금천구,37.0,26.0,0.012,0.046,0.6,0.003
20,20191022,서남권,양천구,50.0,30.0,0.024,0.047,0.6,0.008
21,20191022,동남권,강남구,38.0,21.0,0.021,0.064,0.7,0.012
22,20191022,동남권,서초구,35.0,19.0,0.016,0.046,0.5,0.003
23,20191022,동남권,송파구,35.0,21.0,0.017,0.044,0.7,0.003
24,20191022,동남권,강동구,40.0,25.0,0.016,0.033,0.5,0.003
0,20191023,도심권,중구,21.0,14.0,0.019,0.034,0.5,0.003
1,20191023,도심권,종로구,22.0,15.0,0.016,0.03,0.5,0.003
2,20191023,도심권,용산구,15.0,13.0,0.021,0.027,0.4,0.002
3,20191023,서북권,은평구,18.0,12.0,0.031,0.02,0.5,0.004
4,20191023,서북권,서대문구,18.0,9.0,0.03,0.016,0.6,0.003
5,20191023,서북권,마포구,25.0,14.0,0.023,0.031,0.5,0.002
6,20191023,동북권,광진구,21.0,14.0,0.023,0.019,0.7,0.002
7,20191023,동북권,성동구,20.0,12.0,0.029,0.021,0.4,0.005
8,20191023,동북권,중랑구,0.0,0.0,0.0,0.0,0.0,0.0
9,20191023,동북권,동대문구,0.0,0.0,0.0,0.0,0.0,0.0
10,20191023,동북권,성북구,33.0,11.0,0.015,0.035,0.6,0.002
11,20191023,동북권,도봉구,17.0,11.0,0.02,0.024,0.5,0.002
12,20191023,동북권,강북구,26.0,16.0,0.021,0.016,0.4,0.002
13,20191023,동북권,노원구,25.0,18.0,0.016,0.016,0.5,0.004
14,20191023,서남권,강서구,28.0,16.0,0.019,0.032,0.5,0.004
15,20191023,서남권,구로구,18.0,8.0,0.025,0.03,0.3,0.003
16,20191023,서남권,영등포구,19.0,13.0,0.021,0.03,0.3,0.002
17,20191023,서남권,동작구,30.0,19.0,0.011,0.039,0.5,0.003
18,20191023,서남권,관악구,30.0,16.0,0.008,0.024,0.5,0.004
19,20191023,서남권,금천구,23.0,16.0,0.015,0.033,0.4,0.003
20,20191023,서남권,양천구,30.0,16.0,0.024,0.035,0.5,0.008
21,20191023,동남권,강남구,26.0,13.0,0.017,0.043,0.5,0.009
22,20191023,동남권,서초구,19.0,10.0,0.022,0.031,0.3,0.003
23,20191023,동남권,송파구,25.0,14.0,0.016,0.035,0.5,0.003
24,20191023,동남권,강동구,26.0,16.0,0.015,0.028,0.4,0.003
0,20191024,도심권,중구,27.0,18.0,0.031,0.027,0.5,0.003
1,20191024,도심권,종로구,28.0,18.0,0.025,0.024,0.5,0.003
2,20191024,도심권,용산구,23.0,17.0,0.033,0.021,0.4,0.002
3,20191024,서북권,은평구,27.0,16.0,0.04,0.019,0.6,0.004
4,20191024,서북권,서대문구,23.0,12.0,0.047,0.008,0.6,0.003
5,20191024,서북권,마포구,33.0,19.0,0.041,0.025,0.5,0.002
6,20191024,동북권,광진구,31.0,17.0,0.034,0.017,0.8,0.002
7,20191024,동북권,성동구,28.0,16.0,0.034,0.023,0.4,0.004
8,20191024,동북권,중랑구,21.0,9.0,0.035,0.015,0.4,0.002
9,20191024,동북권,동대문구,0.0,0.0,0.0,0.0,0.0,0.0
10,20191024,동북권,성북구,40.0,13.0,0.026,0.027,0.6,0.002
11,20191024,동북권,도봉구,23.0,13.0,0.03,0.019,0.5,0.002
12,20191024,동북권,강북구,32.0,20.0,0.027,0.015,0.4,0.002
13,20191024,동북권,노원구,31.0,21.0,0.026,0.011,0.4,0.004
14,20191024,서남권,강서구,41.0,21.0,0.02,0.032,0.5,0.004
15,20191024,서남권,구로구,26.0,11.0,0.035,0.024,0.4,0.003
16,20191024,서남권,영등포구,26.0,17.0,0.029,0.028,0.4,0.003
17,20191024,서남권,동작구,34.0,20.0,0.023,0.028,0.4,0.003
18,20191024,서남권,관악구,37.0,17.0,0.018,0.017,0.5,0.003
19,20191024,서남권,금천구,26.0,16.0,0.026,0.023,0.4,0.003
20,20191024,서남권,양천구,41.0,20.0,0.03,0.035,0.5,0.008
21,20191024,동남권,강남구,35.0,18.0,0.03,0.028,0.5,0.003
22,20191024,동남권,서초구,28.0,13.0,0.038,0.024,0.3,0.003
23,20191024,동남권,송파구,27.0,17.0,0.036,0.023,0.4,0.002
24,20191024,동남권,강동구,35.0,21.0,0.031,0.021,0.4,0.003
0,20191025,도심권,중구,21.0,11.0,0.03,0.022,0.4,0.003
1,20191025,도심권,종로구,23.0,11.0,0.023,0.021,0.4,0.003
2,20191025,도심권,용산구,18.0,10.0,0.025,0.026,0.4,0.003
3,20191025,서북권,은평구,24.0,12.0,0.03,0.021,0.5,0.004
4,20191025,서북권,서대문구,23.0,8.0,0.028,0.017,0.6,0.003
5,20191025,서북권,마포구,26.0,12.0,0.037,0.03,0.4,0.002
6,20191025,동북권,광진구,26.0,13.0,0.025,0.02,0.7,0.002
7,20191025,동북권,성동구,22.0,12.0,0.023,0.03,0.4,0.003
8,20191025,동북권,중랑구,26.0,8.0,0.027,0.02,0.4,0.002
9,20191025,동북권,동대문구,25.0,10.0,0.025,0.025,0.4,0.002
10,20191025,동북권,성북구,32.0,8.0,0.029,0.022,0.4,0.002
11,20191025,동북권,도봉구,19.0,9.0,0.033,0.015,0.4,0.002
12,20191025,동북권,강북구,26.0,13.0,0.028,0.013,0.3,0.002
13,20191025,동북권,노원구,23.0,13.0,0.025,0.011,0.3,0.004
14,20191025,서남권,강서구,33.0,16.0,0.025,0.024,0.4,0.004
15,20191025,서남권,구로구,19.0,6.0,0.032,0.024,0.3,0.004
16,20191025,서남권,영등포구,25.0,14.0,0.02,0.031,0.3,0.002
17,20191025,서남권,동작구,30.0,13.0,0.019,0.029,0.4,0.003
18,20191025,서남권,관악구,28.0,11.0,0.018,0.017,0.4,0.003
19,20191025,서남권,금천구,22.0,12.0,0.022,0.026,0.3,0.003
20,20191025,서남권,양천구,32.0,16.0,0.032,0.027,0.4,0.007
21,20191025,동남권,강남구,26.0,11.0,0.026,0.028,0.4,0.003
22,20191025,동남권,서초구,19.0,10.0,0.029,0.029,0.3,0.003
23,20191025,동남권,송파구,23.0,11.0,0.025,0.029,0.4,0.002
24,20191025,동남권,강동구,28.0,13.0,0.027,0.022,0.4,0.003
0,20191026,도심권,중구,20.0,12.0,0.023,0.015,0.4,0.002
1,20191026,도심권,종로구,22.0,14.0,0.019,0.014,0.4,0.003
2,20191026,도심권,용산구,18.0,12.0,0.019,0.02,0.3,0.003
3,20191026,서북권,은평구,24.0,14.0,0.026,0.013,0.5,0.004
4,20191026,서북권,서대문구,23.0,11.0,0.023,0.012,0.5,0.003
5,20191026,서북권,마포구,24.0,12.0,0.0,0.017,0.4,0.002
6,20191026,동북권,광진구,27.0,17.0,0.023,0.013,0.4,0.002
7,20191026,동북권,성동구,23.0,14.0,0.022,0.018,0.3,0.002
8,20191026,동북권,중랑구,25.0,10.0,0.022,0.014,0.4,0.002
9,20191026,동북권,동대문구,23.0,11.0,0.022,0.013,0.4,0.002
10,20191026,동북권,성북구,30.0,10.0,0.024,0.014,0.4,0.002
11,20191026,동북권,도봉구,16.0,10.0,0.027,0.01,0.4,0.002
12,20191026,동북권,강북구,26.0,16.0,0.024,0.008,0.3,0.002
13,20191026,동북권,노원구,23.0,15.0,0.022,0.007,0.4,0.004
14,20191026,서남권,강서구,24.0,15.0,0.024,0.014,0.3,0.003
15,20191026,서남권,구로구,17.0,7.0,0.031,0.013,0.2,0.003
16,20191026,서남권,영등포구,21.0,14.0,0.022,0.016,0.2,0.002
17,20191026,서남권,동작구,26.0,15.0,0.02,0.015,0.3,0.003
18,20191026,서남권,관악구,25.0,12.0,0.009,0.01,0.3,0.003
19,20191026,서남권,금천구,22.0,14.0,0.019,0.017,0.3,0.003
20,20191026,서남권,양천구,27.0,14.0,0.032,0.015,0.4,0.005
21,20191026,동남권,강남구,25.0,12.0,0.025,0.015,0.4,0.002
22,20191026,동남권,서초구,19.0,12.0,0.027,0.017,0.2,0.003
23,20191026,동남권,송파구,24.0,13.0,0.023,0.019,0.4,0.002
24,20191026,동남권,강동구,31.0,16.0,0.022,0.015,0.4,0.003
0,20191027,도심권,중구,22.0,14.0,0.023,0.023,0.4,0.003
1,20191027,도심권,종로구,23.0,14.0,0.02,0.019,0.4,0.003
2,20191027,도심권,용산구,18.0,13.0,0.022,0.022,0.4,0.003
3,20191027,서북권,은평구,23.0,12.0,0.026,0.019,0.5,0.004
4,20191027,서북권,서대문구,23.0,11.0,0.025,0.016,0.7,0.004
5,20191027,서북권,마포구,25.0,14.0,0.0,0.027,0.5,0.003
6,20191027,동북권,광진구,31.0,17.0,0.02,0.019,0.5,0.002
7,20191027,동북권,성동구,23.0,14.0,0.024,0.022,0.4,0.002
8,20191027,동북권,중랑구,27.0,12.0,0.02,0.021,0.5,0.002
9,20191027,동북권,동대문구,27.0,12.0,0.022,0.021,0.5,0.002
10,20191027,동북권,성북구,33.0,12.0,0.021,0.023,0.6,0.002
11,20191027,동북권,도봉구,20.0,13.0,0.022,0.018,0.5,0.002
12,20191027,동북권,강북구,29.0,18.0,0.022,0.014,0.4,0.002
13,20191027,동북권,노원구,26.0,19.0,0.016,0.013,0.5,0.004
14,20191027,서남권,강서구,25.0,15.0,0.023,0.024,0.4,0.004
15,20191027,서남권,구로구,19.0,7.0,0.031,0.021,0.3,0.004
16,20191027,서남권,영등포구,20.0,12.0,0.024,0.021,0.3,0.003
17,20191027,서남권,동작구,26.0,16.0,0.021,0.02,0.3,0.003
18,20191027,서남권,관악구,26.0,13.0,0.01,0.012,0.4,0.003
19,20191027,서남권,금천구,21.0,14.0,0.02,0.022,0.4,0.003
20,20191027,서남권,양천구,27.0,15.0,0.031,0.025,0.5,0.006
21,20191027,동남권,강남구,27.0,14.0,0.024,0.023,0.5,0.003
22,20191027,동남권,서초구,19.0,10.0,0.028,0.023,0.3,0.003
23,20191027,동남권,송파구,25.0,14.0,0.022,0.026,0.5,0.003
24,20191027,동남권,강동구,33.0,18.0,0.016,0.024,0.5,0.003
0,20191028,도심권,중구,28.0,19.0,0.014,0.042,0.6,0.004
1,20191028,도심권,종로구,30.0,20.0,0.016,0.033,0.5,0.004
2,20191028,도심권,용산구,26.0,18.0,0.018,0.035,0.5,0.004
3,20191028,서북권,은평구,29.0,20.0,0.025,0.031,0.7,0.005
4,20191028,서북권,서대문구,31.0,16.0,0.021,0.028,0.8,0.004
5,20191028,서북권,마포구,31.0,19.0,0.018,0.035,0.6,0.003
6,20191028,동북권,광진구,38.0,23.0,0.02,0.024,0.5,0.003
7,20191028,동북권,성동구,28.0,18.0,0.021,0.032,0.5,0.002
8,20191028,동북권,중랑구,32.0,15.0,0.02,0.028,0.5,0.003
9,20191028,동북권,동대문구,31.0,17.0,0.019,0.031,0.5,0.003
10,20191028,동북권,성북구,41.0,17.0,0.016,0.035,0.6,0.003
11,20191028,동북권,도봉구,22.0,15.0,0.022,0.024,0.6,0.003
12,20191028,동북권,강북구,34.0,20.0,0.019,0.026,0.5,0.003
13,20191028,동북권,노원구,28.0,22.0,0.017,0.018,0.5,0.004
14,20191028,서남권,강서구,32.0,20.0,0.022,0.033,0.5,0.004
15,20191028,서남권,구로구,25.0,16.0,0.025,0.031,0.4,0.004
16,20191028,서남권,영등포구,28.0,20.0,0.019,0.032,0.5,0.003
17,20191028,서남권,동작구,30.0,19.0,0.02,0.029,0.4,0.004
18,20191028,서남권,관악구,31.0,15.0,0.013,0.018,0.5,0.003
19,20191028,서남권,금천구,23.0,16.0,0.017,0.032,0.5,0.003
20,20191028,서남권,양천구,35.0,20.0,0.028,0.035,0.6,0.007
21,20191028,동남권,강남구,33.0,18.0,0.02,0.033,0.5,0.003
22,20191028,동남권,서초구,30.0,17.0,0.025,0.032,0.4,0.003
23,20191028,동남권,송파구,29.0,18.0,0.026,0.029,0.5,0.003
24,20191028,동남권,강동구,41.0,23.0,0.019,0.028,0.5,0.003
0,20191029,도심권,중구,92.0,17.0,0.021,0.022,0.4,0.003
1,20191029,도심권,종로구,65.0,15.0,0.018,0.021,0.5,0.003
2,20191029,도심권,용산구,89.0,15.0,0.017,0.025,0.4,0.003
3,20191029,서북권,은평구,90.0,20.0,0.024,0.019,0.6,0.004
4,20191029,서북권,서대문구,97.0,17.0,0.022,0.016,0.7,0.003
5,20191029,서북권,마포구,119.0,22.0,0.019,0.026,0.5,0.003
6,20191029,동북권,광진구,117.0,24.0,0.021,0.02,0.5,0.002
7,20191029,동북권,성동구,104.0,22.0,0.02,0.027,0.4,0.003
8,20191029,동북권,중랑구,108.0,14.0,0.021,0.021,0.5,0.002
9,20191029,동북권,동대문구,103.0,14.0,0.021,0.022,0.5,0.002
10,20191029,동북권,성북구,113.0,19.0,0.023,0.023,0.5,0.002
11,20191029,동북권,도봉구,89.0,18.0,0.027,0.014,0.4,0.002
12,20191029,동북권,강북구,123.0,25.0,0.023,0.012,0.4,0.002
13,20191029,동북권,노원구,73.0,20.0,0.019,0.011,0.5,0.004
14,20191029,서남권,강서구,118.0,22.0,0.022,0.021,0.4,0.004
15,20191029,서남권,구로구,103.0,28.0,0.025,0.021,0.3,0.004
16,20191029,서남권,영등포구,96.0,21.0,0.02,0.023,0.4,0.001
17,20191029,서남권,동작구,115.0,21.0,0.018,0.022,0.4,0.003
18,20191029,서남권,관악구,115.0,17.0,0.009,0.013,0.4,0.003
19,20191029,서남권,금천구,92.0,23.0,0.016,0.025,0.4,0.003
20,20191029,서남권,양천구,130.0,21.0,0.029,0.023,0.4,0.006
21,20191029,동남권,강남구,118.0,19.0,0.023,0.024,0.5,0.003
22,20191029,동남권,서초구,126.0,26.0,0.026,0.022,0.3,0.003
23,20191029,동남권,송파구,84.0,24.0,0.02,0.027,0.5,0.003
24,20191029,동남권,강동구,109.0,23.0,0.02,0.024,0.5,0.003
0,20191030,도심권,중구,23.0,11.0,0.015,0.034,0.5,0.003
1,20191030,도심권,종로구,25.0,12.0,0.014,0.03,0.5,0.003
2,20191030,도심권,용산구,18.0,8.0,0.015,0.031,0.4,0.003
3,20191030,서북권,은평구,22.0,10.0,0.02,0.025,0.6,0.004
4,20191030,서북권,서대문구,24.0,9.0,0.018,0.023,0.7,0.004
5,20191030,서북권,마포구,27.0,11.0,0.014,0.036,0.5,0.003
6,20191030,동북권,광진구,31.0,13.0,0.014,0.027,0.5,0.002
7,20191030,동북권,성동구,26.0,12.0,0.016,0.034,0.5,0.002
8,20191030,동북권,중랑구,26.0,8.0,0.016,0.028,0.4,0.002
9,20191030,동북권,동대문구,26.0,8.0,0.016,0.029,0.5,0.002
10,20191030,동북권,성북구,31.0,8.0,0.015,0.03,0.5,0.002
11,20191030,동북권,도봉구,14.0,7.0,0.019,0.021,0.4,0.003
12,20191030,동북권,강북구,24.0,11.0,0.02,0.017,0.4,0.002
13,20191030,동북권,노원구,21.0,12.0,0.015,0.014,0.4,0.004
14,20191030,서남권,강서구,29.0,12.0,0.017,0.031,0.5,0.005
15,20191030,서남권,구로구,23.0,14.0,0.024,0.026,0.3,0.004
16,20191030,서남권,영등포구,27.0,11.0,0.015,0.031,0.4,0.001
17,20191030,서남권,동작구,26.0,11.0,0.015,0.028,0.4,0.003
18,20191030,서남권,관악구,27.0,9.0,0.007,0.016,0.4,0.003
19,20191030,서남권,금천구,21.0,11.0,0.015,0.03,0.4,0.003
20,20191030,서남권,양천구,33.0,12.0,0.022,0.037,0.5,0.006
21,20191030,동남권,강남구,28.0,10.0,0.018,0.031,0.5,0.003
22,20191030,동남권,서초구,30.0,12.0,0.02,0.032,0.3,0.003
23,20191030,동남권,송파구,26.0,11.0,0.015,0.033,0.5,0.003
24,20191030,동남권,강동구,33.0,13.0,0.012,0.033,0.4,0.003
0,20191031,도심권,중구,62.0,21.0,0.022,0.041,0.6,0.004
1,20191031,도심권,종로구,66.0,23.0,0.018,0.039,0.7,0.004
2,20191031,도심권,용산구,64.0,20.0,0.023,0.039,0.5,0.004
3,20191031,서북권,은평구,75.0,25.0,0.027,0.036,0.8,0.005
4,20191031,서북권,서대문구,62.0,22.0,0.025,0.031,0.9,0.005
5,20191031,서북권,마포구,74.0,22.0,0.025,0.039,0.6,0.004
6,20191031,동북권,광진구,91.0,28.0,0.024,0.027,0.6,0.003
7,20191031,동북권,성동구,70.0,21.0,0.025,0.037,0.5,0.003
8,20191031,동북권,중랑구,76.0,18.0,0.022,0.034,0.6,0.003
